product_id,sku,name,collection,category,sub-category,seat_type,dimensions,short_description,is_active,available_online,quote_only,materials,sub-materials,finish_pool_assigned,finish_options,fabric_pool_assigned,fabric_options
2076.0,2733-A,Aris Dining Arm Chair,Aris,Dining,Dining Chair,,"H 38"" × W 24"" × D 26.25""","The O.W. Lee Aris Dining Arm Chair combines functional comfort with iconic Mid-Century Modern styling. Gently contoured lines and supportive arms create a welcoming outdoor dining arm chair that balances simplicity, comfort, and timeless design. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2075.0,2731-S,Aris Dining Side Chair,Aris,Dining,Dining Chair,,"H 34.25"" × W 18"" × D 24.25""","The O.W. Lee Aris Dining Side Chair reflects the timeless appeal of Mid-Century Modern design through clean lines and a refined, minimalist profile. Its streamlined silhouette and durable construction make it an elegant outdoor dining chair suited for contemporary and retro-inspired spaces alike. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2077.0,2733-SR,Aris Swivel Rocker Dining Arm Chair,Aris,Dining,Dining Chair,,"H 37.75"" × W 24"" × D 26.25""","The O.W. Lee Aris Swivel Rocker Dining Arm Chair enhances classic dining comfort with smooth swivel and gentle rocking motion. Its clean, retro-inspired form delivers relaxed functionality while maintaining the collection’s modern, architectural aesthetic. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
5178.0,65192P-A,Avana Padded Sling Dining Arm Chair,Avana,Dining,Dining Chair,,,"The O.W. Lee Avana Padded Sling Dining Arm Chair brings modern elegance and comfort to any outdoor dining space. Its cushioned sling seat combines with a clean-lined aluminum frame to create a chair that feels refined, inviting, and perfectly suited for everyday use. Designed with both style and practicality in mind, it’s a great choice for those who want high-quality outdoor furniture at a more accessible price point without sacrificing design or durability. Quality & Customization Built with O.W. Lee’s legendary craftsmanship, this chair is made to last. The aluminum frame is backed by a 20-year structural warranty, and the finish is guaranteed for 5 years against fading, blistering, and peeling. Cushions and fabrics are also covered for 5 years, ensuring long-lasting comfort and performance outdoors. Customization is effortless. Choose from 10 elegant frame finishes and over 100 fabric options, including 16 durable sling fabrics, to create a look that fits your outdoor space perfectly. The Avana Padded Sling Dining Arm Chair delivers style, comfort, and exceptional value, making it an ideal choice for customers seeking upscale outdoor dining at a smart price.",True,True,True,Aluminum,Sling,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Augustine Alloy, Augustine Ashe, Augustine Denim, Augustine Fennel, Augustine Gravel, Augustine Oasis, Augustine Pewter, Augustine Shadow, Augustine Silver, Burdock Smoke, Collect Indigo, Logan Graphite, Pueblo Dune, Sailing Salt, Sailing Seagull, Site Linen"
5180.0,65192P-SR,Avana Padded Sling Swivel Rocker Dining Arm Chair,Avana,Dining,Dining Chair,,,"The O.W. Lee Avana Padded Sling Swivel Rocker Dining Arm Chair brings comfort, style, and effortless motion to outdoor dining. Its cushioned sling seat pairs with smooth swivel and gentle rocking action, making it perfect for long dinners, relaxed conversations, or casual gatherings. Designed for modern outdoor spaces, this chair delivers upscale comfort and quality at a more approachable price point, making premium outdoor living accessible. Quality & Customization Built with O.W. Lee’s signature craftsmanship, the aluminum frame is backed by a 20-year structural warranty, and the finish is guaranteed for 5 years against fading, blistering, and peeling. Cushions and fabrics also carry a 5-year warranty, ensuring long-lasting comfort and durability. With 10 elegant frame finishes and over 100 fabric options, including 16 durable sling fabrics, the Avana Padded Sling Swivel Rocker Dining Arm Chair can be customized to perfectly complement any outdoor setting. It’s the ideal blend of stylish design, exceptional comfort, and smart value for everyday outdoor living.",True,True,True,Aluminum,Sling,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Augustine Alloy, Augustine Ashe, Augustine Denim, Augustine Fennel, Augustine Gravel, Augustine Oasis, Augustine Pewter, Augustine Shadow, Augustine Silver, Burdock Smoke, Collect Indigo, Logan Graphite, Pueblo Dune, Sailing Salt, Sailing Seagull, Site Linen"
5179.0,65192-A,Avana Sling Dining Arm Chair,Avana,Dining,Dining Chair,,,"The O.W. Lee Avana Sling Dining Arm Chair combines modern elegance with everyday practicality, making it a standout choice for contemporary outdoor dining. Its clean lines, streamlined silhouette, and supportive sling seating provide comfort and style, while the durable aluminum frame ensures long-lasting performance. This chair is ideal for customers who want high-quality, stylish outdoor furniture at a more approachable price point. Quality & Customization Crafted with O.W. Lee’s renowned attention to detail, the frame is backed by a 20-year structural warranty, and the finish is guaranteed for 5 years against fading, blistering, and peeling. Cushions and fabrics are also covered for 5 years, giving you peace of mind alongside comfort. With 10 elegant frame finishes and over 100 fabric options, including 16 durable sling fabrics, the Avana Sling Dining Arm Chair can be easily customized to fit any outdoor style. It’s the perfect blend of contemporary design, reliable craftsmanship, and accessible luxury for outdoor living.",True,True,True,Aluminum,Sling,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Augustine Alloy, Augustine Ashe, Augustine Denim, Augustine Fennel, Augustine Gravel, Augustine Oasis, Augustine Pewter, Augustine Shadow, Augustine Silver, Burdock Smoke, Collect Indigo, Logan Graphite, Pueblo Dune, Sailing Salt, Sailing Seagull, Site Linen"
5181.0,65192-SR,Avana Sling Swivel Rocker Dining Arm Chair,Avana,Dining,Dining Chair,,,"The O.W. Lee Avana Sling Swivel Rocker Dining Arm Chair combines sleek, contemporary design with relaxed functionality, making it a perfect addition to modern outdoor dining spaces. Its smooth swivel and gentle rocking motion provide effortless comfort, while the streamlined frame keeps the chair stylish and versatile. This chair is ideal for customers who want high-quality outdoor furniture at an accessible price point without sacrificing design or durability. Quality & Customization Crafted with O.W. Lee’s renowned attention to detail, the frame is backed by a 20-year structural warranty, and the finish is guaranteed for 5 years against fading, blistering, and peeling. Cushions and fabrics are also covered for 5 years, ensuring long-lasting comfort and performance. With 10 elegant frame finishes and over 100 fabric options, including 16 durable sling fabrics, the Avana Sling Swivel Rocker Dining Arm Chair can be customized to perfectly complement any outdoor setting. It’s a smartly priced, stylish, and comfortable choice for contemporary outdoor living.",True,True,True,Aluminum,Sling,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Augustine Alloy, Augustine Ashe, Augustine Denim, Augustine Fennel, Augustine Gravel, Augustine Oasis, Augustine Pewter, Augustine Shadow, Augustine Silver, Burdock Smoke, Collect Indigo, Logan Graphite, Pueblo Dune, Sailing Salt, Sailing Seagull, Site Linen"
2062.0,9-ST01,Classico 01 Side Table Base,Classico,Dining,Table Bases,,"H 19.75"" × W 16.25"" × D 16.25""","If you’re looking for an outdoor side table that’s as beautiful as it is dependable, the Classico Iron Side Table Base is a standout choice. Handcrafted from heavy-gauge wrought iron, it’s designed to provide rock-solid support while bringing a timeless, refined look to any outdoor space. One of the biggest advantages of the Classico base is its flexibility. It pairs effortlessly with a wide range of table top materials and sizes--whether you’re designing with sleek porcelain, ultra-durable Dekton®, or lightweight micro mesh. That means you can create exactly the table you want, without compromising on performance or style. Wrought iron is known for its strength and longevity, and you can feel the difference. The added weight keeps tables stable in windy conditions, while the material’s durability ensures the base holds up year after year outdoors. It’s furniture you can confidently invest in if you want something that truly lasts. With 10 finish options and numerous table top materials to choose from, the Classico Iron Table Base makes customization easy. It’s a smart investment for customers who value craftsmanship, versatility, and outdoor furniture built to stand the test of time. Fits Tops: - 24"" Round (Porcelain, Dekton, or Mesh) - 24"" Square (Porcelain or Dekton) - 30"" Round (Porcelain or Mesh)",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2065.0,9-DT03,Classico 03 Dining Table Base,Classico,Dining,Table Bases,,"H 28.25"" × W 26.25"" × D 26.25""","If you’re looking for a table base that’s as beautiful as it is dependable, the Classico Iron Dining Table Base is a standout choice. Handcrafted from heavy-gauge wrought iron, it’s designed to provide rock-solid support while bringing a timeless, refined look to any outdoor space. One of the biggest advantages of the Classico base is its flexibility. It pairs effortlessly with a wide range of table top materials and sizes--whether you’re designing with sleek porcelain, ultra-durable Dekton®, or lightweight micro mesh. That means you can create exactly the table you want, without compromising on performance or style. Wrought iron is known for its strength and longevity, and you can feel the difference. The added weight keeps tables stable in windy conditions, while the material’s durability ensures the base holds up year after year outdoors. It’s furniture you can confidently invest in if you want something that truly lasts. With 10 finish options and numerous table top materials to choose from, the Classico Iron Table Base makes customization easy. It’s a smart investment for customers who value craftsmanship, versatility, and outdoor furniture built to stand the test of time. Fits Tops: - 36"" Square (Porcelain) - 42"" Round (Porcelain and Micro Mesh) - 42"" Square (Porcelain and Micro Mesh) - 54"" Round (Porcelain, Dekton, and Micro Mesh)",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2063.0,9-OT05,Classico 05 Occasional Table Base,Classico,Dining,Table Bases,,"H 17.75"" × W 44.5"" × D 21.25""","If you’re looking for an outdoor occasional / coffee table that’s as beautiful as it is dependable, the Classico Iron Occasional Table Base is a standout choice. Handcrafted from heavy-gauge wrought iron, it’s designed to provide rock-solid support while bringing a timeless, refined look to any outdoor space. One of the biggest advantages of the Classico base is its flexibility. It pairs effortlessly with a wide range of table top materials and sizes--whether you’re designing with sleek porcelain, ultra-durable Dekton®, or lightweight micro mesh. That means you can create exactly the table you want, without compromising on performance or style. Wrought iron is known for its strength and longevity, and you can feel the difference. The added weight keeps tables stable in windy conditions, while the material’s durability ensures the base holds up year after year outdoors. It’s furniture you can confidently invest in if you want something that truly lasts. With 10 finish options and numerous table top materials to choose from, the Classico Iron Table Base makes customization easy. It’s a smart investment for customers who value craftsmanship, versatility, and outdoor furniture built to stand the test of time. Fits Tops: - 28x50"" (Porcelain or Mesh) - 31x56"" (Dekton) - 36x58"" (Porcelain or Mesh)",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2060.0,951-SBS,Classico Armless Swivel Bar Stool,Classico,Dining,Bar & Counter Stools,,"H 50"" × W 20.25"" × D 25.5""","The O.W. Lee Classico Armless Swivel Bar Stool brings classic European influence to bar-height outdoor spaces. Its clean silhouette, decorative accents, and swivel functionality create a refined outdoor bar stool ideal for entertaining. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2054.0,951-SCS,Classico Armless Swivel Counter Stool,Classico,Dining,Bar & Counter Stools,,"H 46"" × W 20.25"" × D 25.5""","The O.W. Lee Classico Armless Swivel Counter Stool offers elevated seating with a streamlined, traditional profile. Ornate metal detailing and smooth swivel motion make this outdoor counter-height stool both functional and visually timeless. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2058.0,942-SRW,Classico Club Dining Swivel Rocker Arm Chair,Classico,Dining,Dining Chair,,"H 39.5"" × W 26"" × D 29.75""","Classico Swivel Rocker Club Dining Arm Chair The O.W. Lee Classico Swivel Rocker Club Dining Arm Chair elevates dining comfort with a more generously cushioned seat and back. Designed with classic European styling and smooth swivel rocker motion, this club-style outdoor dining chair blends refined elegance with lounge-like comfort at the table. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2064.0,9-DT07,Classico Dining 07 Table Base,Classico,Tables,Table Bases,,"H 28.25"" × W 55"" × D 27.75""","If you’re looking for a table base that’s as beautiful as it is dependable, the Classico Iron Dining Table Base is a standout choice. Handcrafted from heavy-gauge wrought iron, it’s designed to provide rock-solid support while bringing a timeless, refined look to any outdoor space. One of the biggest advantages of the Classico base is its flexibility. It pairs effortlessly with a wide range of table top materials and sizes--whether you’re designing with sleek porcelain, ultra-durable Dekton®, or lightweight micro mesh. That means you can create exactly the table you want, without compromising on performance or style. Wrought iron is known for its strength and longevity, and you can feel the difference. The added weight keeps tables stable in windy conditions, while the material’s durability ensures the base holds up year after year outdoors. It’s furniture you can confidently invest in if you want something that truly lasts. With 10 finish options and numerous table top materials to choose from, the Classico Iron Table Base makes customization easy. It’s a smart investment for customers who value craftsmanship, versatility, and outdoor furniture built to stand the test of time. Fits Tops: - 42x72"" (Porcelain) - 42x84"" (Porcelain, Dekton, or Mesh)",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2056.0,953-AW,Classico Dining Arm Chair,Classico,Dining,Dining Chair,,"H 36.5"" × W 22.75"" × D 25.5""","The O.W. Lee Classico Dining Arm Chair brings graceful proportions and decorative craftsmanship to outdoor dining. Featuring classic lines and detailed metalwork, this outdoor dining arm chair offers comfortable support while reinforcing the collection’s traditional aesthetic. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2055.0,951-S,Classico Dining Side Chair,Classico,Dining,Dining Chair,,"H 36.5"" × W 20.25"" × D 25.5""","The O.W. Lee Classico Dining Side Chair reflects traditional European elegance with a refined, timeless silhouette. Ornate detailing, including embossed flat bar and rivet accents, gives this outdoor dining side chair a classic presence well suited for formal and casual outdoor dining spaces. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
