product_id,sku,name,slug,collection,collection_slug,category,dimensions,specs,short_description,description,seat_type,pricing_mode,price,msrp,quote_only,available_online,in_store_only,is_active,tags,materials,created_at,updated_at
3357,NC2015O,Laguna Teak Ottoman,laguna-teak-ottoman-nc,Laguna,laguna,Deep Seating,,,"The Laguna Ottoman is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, providing the perfect foot","The Laguna Ottoman is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, providing the perfect foot

<p>The Laguna Ottoman is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, providing the perfect foot rest.</p>

<ul>
  <li>Sunbrella® cushion covers provide unmatched fade, moisture and mildew resistance, and can be easily unzipped for cleaning.</li>
  <li>Because the wood is reclaimed, it has already been aged and dried so there is no need for an additional step to control moisture.</li>
  <li>Plush, overstuffed cushions are made from quick-drying polyurethane foam wrapped in moisture and mildew-eliminating Dacron fibers.</li>
  <li>Hardware is zinc-coated steel that has been plated in brass. The zinc helps minimize corrosion, steel was chosen for strength and brass for its luster.</li>
  <li>Our Plantation Teak products ae plantation-grown and harvested from mature trees that are 50-60 years old.</li>
  <li>This line of teak is part of a replenished forestry program, where a new tree is planted for each one that is harvested.</li>
  <li>Grade B Teak.</li>
  <li>You may choose to allow your natural teak to weather to a beautiful silver-gray patina or treat it with an oil or sealer specifically made for natural teak twice a year to preserve the natural wood/teak’s golden finish.</li>
  <li>Natural teak may be cleaned using a wood cleaner, or lightly sanded with 600 (or higher) grit sandpaper.</li>
</ul>",,fixed,,,True,True,False,True,"['Laguna', 'Teak', 'Ottomans']",Aluminum,2026-05-30 23:33:41.740198+00:00,2026-06-08 21:38:25.395000+00:00
3333,NC2015CT,Laguna Teak Rectangle Coffee Table,laguna-teak-rectangle-coffee-table-nc,Laguna,laguna,Coffee & Side Tables,,,"The Laguna Coffee Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna","The Laguna Coffee Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna

<p>The Laguna Coffee Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna collection.</p>

<ul>
  <li>Our Plantation Teak products are plantation-grown and harvested from mature trees that are 50-60 years old.</li>
  <li>Our Plantation Teak is oven- or air-dried for moisture control</li>
  <li>This line of teak is part of a replenished forestry program, where a new tree is planted for each one that is harvested</li>
  <li>A wire wheel is used to distress the reclaimed wood to enhance the grain and provide a rustic finish.</li>
  <li>Grade B Teak.</li>
  <li>You may choose to allow your natural teak to weather to a beautiful silver-gray patina or treat it with an oil or sealer specifically made for natural teak twice a year to preserve the natural wood/teak’s golden finish.</li>
  <li>Natural teak may be cleaned using a wood cleaner, or lightly sanded with 600 (or higher) grit sandpaper.</li>
  <li>Leave your natural teak products outside year-round (under a furniture cover when not in use) or store in a COOL, DRY place during the winter to preserve the teak’s moisture.</li>
</ul>",,fixed,,,True,True,False,True,"['Laguna', 'Teak', 'Accent Tables']",Aluminum,2026-05-30 23:33:33.396508+00:00,2026-06-09 22:52:37.657000+00:00
3249,NC20153S,Laguna Teak Sofa,laguna-teak-sofa-nc,Laguna,laguna,Deep Seating,,,"The Laguna Sofa is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, creating comfortable seating for 3. It is designed to match the entire Laguna","The Laguna Sofa is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, creating comfortable seating for 3. It is designed to match the entire Laguna

<p>The Laguna Sofa is 100% solid, plantation grown teak and partners with a cushion covered in fade- and mildew-resistant Sunbrella® fabric, creating comfortable seating for 3. It is designed to match the entire Laguna collection.</p>

<ul>
  <li>Sunbrella® cushion covers provide unmatched fade, moisture and mildew resistance, and can be easily unzipped for cleaning.</li>
  <li>Because the wood is reclaimed, it has already been aged and dried so there is no need for an additional step to control moisture.</li>
  <li>Plush, overstuffed cushions are made from quick-drying polyurethane foam wrapped in moisture and mildew-eliminating Dacron fibers.</li>
  <li>Hardware is zinc-coated steel that has been plated in brass. The zinc helps minimize corrosion, steel was chosen for strength and brass for its luster.</li>
  <li>Our Plantation Teak products ae plantation-grown and harvested from mature trees that are 50-60 years old.</li>
  <li>This line of teak is part of a replenished forestry program, where a new tree is planted for each one that is harvested.</li>
  <li>Grade B Teak.</li>
  <li>You may choose to allow your natural teak to weather to a beautiful silver-gray patina or treat it with an oil or sealer specifically made for natural teak twice a year to preserve the natural wood/teak’s golden finish.</li>
  <li>Natural teak may be cleaned using a wood cleaner, or lightly sanded with 600 (or higher) grit sandpaper.</li>
</ul>",,fixed,,,True,True,False,True,"['Laguna', 'Teak', 'Deep Seating & Lounge']",Aluminum,2026-05-30 23:33:03.013515+00:00,2026-06-08 21:38:25.320000+00:00
3334,NC2015ET,Laguna Teak Square End Table,laguna-teak-square-end-table-nc,Laguna,laguna,Coffee & Side Tables,,,"The Laguna End Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna","The Laguna End Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna

<p>The Laguna End Table is 100% solid, plantation grown teak. Whether allowed to weather or maintained to keep it’s natural, warm golden look, it will be a striking addition to your patio setting. It is designed to match the entire Laguna collection.</p>

<ul>
  <li>A wire wheel is used to distress the reclaimed teak to enhance the grain and provide a rustic finish.</li>
  <li>Our Plantation Teak products are plantation-grown and harvested from mature trees that are 50-60 years old.</li>
  <li>This line of teak is part of a replenished forestry program, where a new tree is planted for each one that is harvested.</li>
  <li>Our Plantation Teak is oven- or air-dried for moisture control.</li>
  <li>Grade B Teak.</li>
  <li>You may choose to allow your natural teak to weather to a beautiful silver-gray patina or treat it with an oil or sealer specifically made for natural teak twice a year to preserve the natural wood/teak’s golden finish.</li>
  <li>Natural teak may be cleaned using a wood cleaner, or lightly sanded with 600 (or higher) grit sandpaper.</li>
  <li>Leave your natural teak products outside year-round (under a furniture cover when not in use) or store in a COOL, DRY place during the winter to preserve the wood’s moisture.</li>
</ul>",,fixed,,,True,True,False,True,"['Laguna', 'Teak', 'Accent Tables']",Aluminum,2026-05-30 23:33:34.358463+00:00,2026-06-09 22:52:37.657000+00:00
3251,NC4302C,Lakeside Club Chair,lakeside-club-chair-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Comfortable Wide Arms</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 25” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:03.530368+00:00,2026-06-23 00:49:18.721089+00:00
3335,NC4302CET,Lakeside Corner End Table,lakeside-corner-end-table-nc,Lakeside,lakeside,Coffee & Side Tables,,,"Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.","Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.

<p>Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Glass Included</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:34.612087+00:00,2026-06-23 00:49:18.721089+00:00
5549,NC4302CET-GL,Lakeside Corner End Table Glass Top,lakeside-corner-end-table-glass-top-nc4302cet-gl,Lakeside,,Coffee & Side Tables,"32.5"" x 32.5""",,,,,fixed,,,True,False,False,True,"['Lakeside', 'Wicker', 'Coffee & Side Tables']",Wicker,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
5552,NC4302ET-SQ-GL,Lakeside End Table Glass Top,lakeside-end-table-glass-top-nc4302et-sq-gl,Lakeside,,Coffee & Side Tables,"20"" x 20""",,,,,fixed,,,True,False,False,True,"['Lakeside', 'Wicker', 'Coffee & Side Tables']",Wicker,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
3252,NC4302LS,Lakeside Loveseat,lakeside-loveseat-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Comfortable Wide Arms</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>SSeat Size: 50” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:03.802876+00:00,2026-06-23 00:49:18.721089+00:00
3336,NC4302CT-REC,Lakeside Rectangular Coffee Table,lakeside-rectangular-coffee-table-nc,Lakeside,lakeside,Coffee & Side Tables,,,"Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.","Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.

<p>Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Glass Top</li>
  <li>Tables Feature Additional Storage</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:34.808441+00:00,2026-06-23 00:49:18.721089+00:00
5550,NC4302CT-REC-GL,Lakeside Rectangular Coffee Table Glass Top,lakeside-rectangular-coffee-table-glass-top-nc4302ct-rec-gl,Lakeside,,Coffee & Side Tables,"43.3"" x 27.6""",,,,,fixed,,,True,False,False,True,"['Lakeside', 'Wicker', 'Coffee & Side Tables']",Wicker,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
3358,NC4302O-REC,Lakeside Rectangular Ottoman,lakeside-rectangular-ottoman-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 24” x 20”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Ottomans']","Aluminum, Wicker",2026-05-30 23:33:42.014109+00:00,2026-06-23 00:49:18.721089+00:00
3253,NC4302SCC-45,Lakeside Sectional 45 Degree Corner,lakeside-sectional-45-degree-sectional-corner-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 57.5” x 32”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:04.041377+00:00,2026-06-23 00:49:18.721089+00:00
3254,NC4302SCC,Lakeside Sectional Corner Chair,lakeside-sectional-90-degree-sectional-corner-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 25” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:04.281421+00:00,2026-06-23 00:49:18.721089+00:00
3255,NC4302LL,Lakeside Sectional Left Arm Loveseat,lakeside-sectional-left-arm-loveseat-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 50” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:04.518072+00:00,2026-06-23 00:49:18.721089+00:00
3257,NC4302SCM,Lakeside Sectional Middle Chair,lakeside-sectional-sectional-middle-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 25” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:05.039131+00:00,2026-06-23 00:49:18.721089+00:00
3256,NC4302RL,Lakeside Sectional Right Arm Loveseat,lakeside-sectional-right-arm-loveseat-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 50” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:04.786715+00:00,2026-06-23 00:49:18.721089+00:00
3250,NC43023S,Lakeside Sofa,lakeside-3-seat-sofa-nc,Lakeside,lakeside,Deep Seating,,,"Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.","Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.

<p>Lakeside Deep Seating is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside Deep Seating resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed. Plush cushions cover the frames and offer supportive, comfortable long-term seating. Outdoor fabric covers the cushions.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Comfortable Wide Arms</li>
  <li>Sunbrella Fabrics</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Cush270/271-3S: 6 pc. cushion, 6” th.</li>
  <li>Seat Size: 75” x 25”, Deck Ht: 13”</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Deep Seating & Lounge']","Aluminum, Wicker",2026-05-30 23:33:03.317632+00:00,2026-06-23 00:49:18.721089+00:00
3337,NC4302CT-SQ,Lakeside Square Coffee Table,lakeside-square-coffee-table-nc,Lakeside,lakeside,Coffee & Side Tables,,,"Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.","Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.

<p>Lakeside is designed to add comfort and style to your backyard. Features an HDPE all weather resin wicker. The Lakeside resin wicker material looks and feels like traditional wicker, but while traditional wicker cracks, splinters, fades and breaks down with prolonged exposure to outdoor elements, resin wicker is unfazed.</p>

<ul>
  <li>HDPE All Weather Resin Wicker</li>
  <li>Hand-woven Wicker over Aluminum Frame</li>
  <li>Frame Color: Aspen or Husk</li>
  <li>Glass Top</li>
</ul>",,fixed,,,True,True,False,True,"['Lakeside', 'Woven', 'Accent Tables']","Aluminum, Wicker",2026-05-30 23:33:35.092279+00:00,2026-06-23 00:49:18.721089+00:00
5551,NC4302CT-SQ-GL,Lakeside Square Coffee Table Glass Top,lakeside-square-coffee-table-glass-top-nc4302ct-sq-gl,Lakeside,,Coffee & Side Tables,"32"" x 32""",,,,,fixed,,,True,False,False,True,"['Lakeside', 'Wicker', 'Coffee & Side Tables']",Wicker,2026-06-23 00:49:18.721089+00:00,2026-06-23 00:49:18.721089+00:00
